Tanggal;Waktu;Tegangan;Arus;SOC;Temperature;
2020-3-12;15:3:50;56,19;8,72;72,0;37,0;3,763;3,719;0,044;0,028;
2020-3-12;15:3:51;56,19;8,72;72,0;37,0;3,763;3,719;0,044;0,028;
2020-3-12;15:3:51;56,17;8,72;72,0;37,0;3,762;3,720;0,042;0,025;
2020-3-12;15:3:52;56,17;8,78;72,0;37,0;3,762;3,723;0,040;0,023;
2020-3-12;15:3:52;56,18;8,72;72,0;37,0;3,762;3,723;0,040;0,023;
2020-3-12;15:3:53;56,16;8,72;72,0;37,0;3,759;3,720;0,039;0,024;
2020-3-12;15:3:53;56,19;8,72;72,0;37,0;3,759;3,722;0,037;0,024;
2020-3-12;15:3:54;56,19;8,72;72,0;37,0;3,763;3,722;0,041;0,025;
2020-3-12;15:3:54;56,18;8,72;72,0;37,0;3,760;3,720;0,040;0,025;
2020-3-12;15:3:55;56,18;8,78;72,0;37,0;3,763;3,722;0,041;0,024;
2020-3-12;15:3:55;56,18;8,72;72,0;37,0;3,763;3,722;0,041;0,024;
2020-3-12;15:3:56;56,17;8,72;72,0;37,0;3,763;3,717;0,046;0,028;
2020-3-12;15:3:56;56,17;8,72;72,0;37,0;3,763;3,717;0,046;0,028;
2020-3-12;15:3:57;56,18;8,72;72,0;37,0;3,762;3,720;0,042;0,026;
2020-3-12;15:3:57;56,18;8,72;72,0;37,0;3,761;3,721;0,040;0,024;
2020-3-12;15:3:58;56,16;8,72;72,0;37,0;3,761;3,721;0,040;0,024;
2020-3-12;15:3:58;56,19;8,72;72,0;37,0;3,761;3,719;0,042;0,027;
2020-3-12;15:3:59;56,16;8,72;72,0;37,0;3,760;3,716;0,044;0,029;
2020-3-12;15:3:59;56,16;8,72;72,0;37,0;3,760;3,716;0,044;0,029;
2020-3-12;15:4:0;56,15;8,72;72,0;37,0;3,759;3,716;0,043;0,028;
2020-3-12;15:4:0;56,14;8,72;72,0;37,0;3,762;3,719;0,043;0,025;
2020-3-12;15:4:1;56,14;8,72;72,0;37,0;3,762;3,719;0,043;0,025;
2020-3-12;15:4:1;56,18;8,72;72,0;37,0;3,763;3,720;0,043;0,025;
2020-3-12;15:4:2;56,17;8,72;72,0;37,0;3,760;3,723;0,037;0,022;
2020-3-12;15:4:2;56,17;8,72;72,0;37,0;3,760;3,723;0,037;0,022;
2020-3-12;15:4:3;56,17;8,72;72,0;37,0;3,758;3,723;0,035;0,022;
2020-3-12;15:4:3;56,15;8,72;72,0;37,0;3,759;3,719;0,040;0,024;
2020-3-12;15:4:4;56,15;8,72;72,0;37,0;3,759;3,719;0,040;0,024;
2020-3-12;15:4:4;56,15;8,72;72,0;37,0;3,759;3,720;0,039;0,025;
2020-3-12;15:4:5;56,17;8,72;72,0;37,0;3,760;3,723;0,037;0,022;
2020-3-12;15:4:5;56,17;8,72;72,0;37,0;3,760;3,723;0,037;0,022;
2020-3-12;15:4:6;56,14;8,72;72,0;37,0;3,758;3,720;0,038;0,023;
2020-3-12;15:4:6;56,14;8,72;72,0;37,0;3,758;3,720;0,038;0,023;
2020-3-12;15:4:7;56,14;8,72;72,0;37,0;3,760;3,720;0,039;0,023;
2020-3-12;15:4:7;56,14;8,72;72,0;37,0;3,760;3,722;0,039;0,022;
2020-3-12;15:4:8;56,15;8,72;72,0;37,0;3,760;3,722;0,039;0,022;
2020-3-12;15:4:8;56,15;8,72;72,0;37,0;3,758;3,716;0,042;0,028;
2020-3-12;15:4:9;56,16;8,72;72,0;37,0;3,760;3,718;0,042;0,026;
2020-3-12;15:4:9;56,16;8,72;72,0;37,0;3,760;3,718;0,042;0,026;
2020-3-12;15:4:10;56,16;8,72;72,0;37,0;3,762;3,722;0,040;0,023;
2020-3-12;15:4:10;56,14;8,72;72,0;37,0;3,759;3,720;0,038;0,023;
2020-3-12;15:4:11;56,14;8,72;72,0;37,0;3,759;3,720;0,038;0,023;
2020-3-12;15:4:11;56,14;8,72;72,0;37,0;3,762;3,718;0,044;0,025;
2020-3-12;15:4:12;56,15;8,72;72,0;37,0;3,762;3,715;0,047;0,029;
2020-3-12;15:4:12;56,15;8,72;72,0;37,0;3,761;3,715;0,046;0,029;
2020-3-12;15:4:13;56,14;8,72;72,0;37,0;3,759;3,718;0,041;0,025;
2020-3-12;15:4:14;56,13;8,72;72,0;37,0;3,759;3,715;0,044;0,027;
2020-3-12;15:4:14;56,13;8,72;72,0;37,0;3,759;3,715;0,044;0,027;
2020-3-12;15:4:14;56,13;8,72;72,0;37,0;3,759;3,716;0,043;0,026;
2020-3-12;15:4:15;56,13;8,72;72,0;37,0;3,759;3,716;0,043;0,028;
2020-3-12;15:4:15;56,15;8,72;72,0;37,0;3,758;3,716;0,042;0,028;
2020-3-12;15:4:16;56,15;8,72;72,0;37,0;3,758;3,719;0,040;0,025;
2020-3-12;15:4:16;56,15;8,72;72,0;37,0;3,758;3,719;0,040;0,025;
2020-3-12;15:4:17;56,14;8,72;72,0;37,0;3,759;3,718;0,041;0,025;
2020-3-12;15:4:17;56,16;8,72;72,0;37,0;3,759;3,719;0,040;0,026;
2020-3-12;15:4:18;56,16;8,72;72,0;37,0;3,759;3,719;0,040;0,026;
2020-3-12;15:4:18;56,15;8,72;72,0;37,0;3,759;3,719;0,040;0,024;
2020-3-12;15:4:19;56,16;8,72;72,0;37,0;3,764;3,718;0,045;0,026;
2020-3-12;15:4:19;56,16;8,72;72,0;37,0;3,764;3,718;0,045;0,026;
2020-3-12;15:4:20;56,17;8,72;72,0;37,0;3,762;3,721;0,041;0,024;
2020-3-12;15:4:20;56,13;8,72;72,0;37,0;3,760;3,718;0,042;0,025;
2020-3-12;15:4:21;56,13;8,72;72,0;37,0;3,760;3,718;0,042;0,025;
2020-3-12;15:4:21;56,14;8,72;72,0;37,0;3,759;3,720;0,039;0,024;
2020-3-12;15:4:22;56,15;8,72;72,0;37,0;3,760;3,718;0,042;0,026;
2020-3-12;15:4:22;56,15;8,72;72,0;37,0;3,760;3,718;0,042;0,026;
2020-3-12;15:4:23;56,14;8,72;72,0;37,0;3,758;3,715;0,043;0,028;
2020-3-12;15:4:24;56,12;8,72;72,0;37,0;3,757;3,720;0,037;0,022;
2020-3-12;15:4:24;56,12;8,72;72,0;37,0;3,757;3,720;0,037;0,021;
2020-3-12;15:4:24;56,10;8,72;72,0;37,0;3,759;3,717;0,042;0,023;
2020-3-12;15:4:25;56,13;8,72;72,0;37,0;3,759;3,717;0,042;0,024;
2020-3-12;15:4:25;56,13;8,72;72,0;37,0;3,758;3,718;0,040;0,024;
2020-3-12;15:4:26;56,15;8,72;72,0;37,0;3,759;3,717;0,041;0,026;
2020-3-12;15:4:26;56,15;8,72;72,0;37,0;3,759;3,717;0,041;0,026;
2020-3-12;15:4:27;56,13;8,72;72,0;37,0;3,759;3,721;0,038;0,021;
2020-3-12;15:4:27;56,13;8,72;72,0;37,0;3,759;3,718;0,041;0,025;
2020-3-12;15:4:28;56,15;8,72;72,0;37,0;3,759;3,718;0,041;0,025;
2020-3-12;15:4:28;56,11;8,72;72,0;37,0;3,758;3,716;0,042;0,024;
2020-3-12;15:4:29;56,11;8,72;72,0;37,0;3,755;3,717;0,038;0,024;
2020-3-12;15:4:29;56,10;8,72;72,0;37,0;3,755;3,717;0,038;0,024;
2020-3-12;15:4:30;56,13;8,72;72,0;37,0;3,756;3,717;0,040;0,026;
2020-3-12;15:4:30;56,13;8,72;72,0;37,0;3,755;3,717;0,038;0,024;
2020-3-12;15:4:31;56,09;8,72;72,0;37,0;3,755;3,714;0,041;0,025;
2020-3-12;15:4:31;56,10;8,72;72,0;37,0;3,758;3,716;0,042;0,025;
2020-3-12;15:4:32;56,11;8,72;72,0;37,0;3,755;3,717;0,038;0,024;
2020-3-12;15:4:32;56,11;8,66;72,0;37,0;3,755;3,717;0,038;0,024;
2020-3-12;15:4:33;56,11;8,72;72,0;37,0;3,758;3,715;0,043;0,026;
2020-3-12;15:4:33;56,11;8,72;72,0;37,0;3,758;3,715;0,043;0,026;
2020-3-12;15:4:34;56,11;8,72;72,0;37,0;3,760;3,713;0,047;0,028;
2020-3-12;15:4:34;56,10;8,72;72,0;37,0;3,760;3,714;0,046;0,027;
2020-3-12;15:4:35;56,09;8,78;72,0;37,0;3,758;3,715;0,043;0,025;
2020-3-12;15:4:35;56,09;8,72;72,0;37,0;3,758;3,715;0,043;0,025;
2020-3-12;15:4:36;56,10;8,72;72,0;37,0;3,761;3,714;0,047;0,026;
2020-3-12;15:4:36;56,10;8,72;72,0;37,0;3,761;3,714;0,047;0,026;
2020-3-12;15:4:37;56,13;8,72;72,0;37,0;3,760;3,717;0,043;0,025;
2020-3-12;15:4:37;56,07;8,72;72,0;37,0;3,757;3,712;0,046;0,026;
2020-3-12;15:4:38;56,07;8,72;72,0;37,0;3,757;3,712;0,046;0,026;
2020-3-12;15:4:38;56,12;8,72;72,0;37,0;3,760;3,714;0,046;0,028;
2020-3-12;15:4:39;56,09;8,72;72,0;37,0;3,759;3,713;0,046;0,027;
2020-3-12;15:4:39;56,09;8,72;72,0;37,0;3,759;3,713;0,046;0,027;
2020-3-12;15:4:40;56,10;8,72;72,0;37,0;3,757;3,713;0,044;0,028;
2020-3-12;15:4:40;56,10;8,66;72,0;37,0;3,760;3,712;0,048;0,028;
2020-3-12;15:4:41;56,10;8,72;72,0;37,0;3,760;3,712;0,048;0,028;
2020-3-12;15:4:41;56,10;8,72;72,0;37,0;3,759;3,715;0,044;0,025;
2020-3-12;15:4:42;56,10;8,72;72,0;37,0;3,755;3,717;0,038;0,024;
2020-3-12;15:4:42;56,12;8,72;72,0;37,0;3,755;3,717;0,038;0,024;
2020-3-12;15:4:43;56,12;8,72;72,0;37,0;3,757;3,713;0,045;0,028;
2020-3-12;15:4:43;56,11;8,72;72,0;37,0;3,757;3,713;0,045;0,028;
2020-3-12;15:4:44;56,10;8,72;72,0;37,0;3,761;3,712;0,049;0,028;
2020-3-12;15:4:44;56,10;8,72;72,0;37,0;3,760;3,717;0,042;0,023;
2020-3-12;15:4:45;56,10;8,72;72,0;37,0;3,760;3,717;0,042;0,023;
2020-3-12;15:4:45;56,08;8,72;72,0;37,0;3,757;3,715;0,042;0,024;
2020-3-12;15:4:46;56,13;8,72;72,0;37,0;3,759;3,714;0,044;0,028;
2020-3-12;15:4:46;56,13;8,72;72,0;37,0;3,759;3,714;0,044;0,028;
2020-3-12;15:4:47;56,10;8,72;72,0;37,0;3,758;3,715;0,042;0,025;
2020-3-12;15:4:47;56,06;8,72;72,0;37,0;3,754;3,714;0,040;0,024;
2020-3-12;15:4:48;56,06;8,72;72,0;37,0;3,754;3,714;0,040;0,024;
2020-3-12;15:4:48;56,10;8,72;72,0;37,0;3,755;3,713;0,041;0,027;
2020-3-12;15:4:49;56,07;8,72;72,0;37,0;3,755;3,713;0,042;0,025;
2020-3-12;15:4:49;56,07;8,72;72,0;37,0;3,755;3,713;0,042;0,025;
2020-3-12;15:4:50;56,07;8,72;72,0;37,0;3,758;3,712;0,045;0,026;
2020-3-12;15:4:50;56,10;8,72;72,0;37,0;3,759;3,717;0,042;0,023;
2020-3-12;15:4:51;56,10;8,72;72,0;37,0;3,759;3,717;0,042;0,023;
2020-3-12;15:4:51;56,07;8,72;72,0;37,0;3,752;3,715;0,038;0,023;
2020-3-12;15:4:52;56,07;8,72;72,0;37,0;3,752;3,715;0,038;0,023;
2020-3-12;15:4:52;56,11;8,72;72,0;37,0;3,757;3,717;0,040;0,024;
2020-3-12;15:4:53;56,09;8,72;72,0;37,0;3,760;3,709;0,050;0,030;
2020-3-12;15:4:53;56,09;8,72;72,0;37,0;3,760;3,709;0,050;0,030;
2020-3-12;15:4:54;56,06;8,72;72,0;37,0;3,757;3,712;0,045;0,026;
2020-3-12;15:4:54;56,08;8,72;72,0;37,0;3,755;3,713;0,042;0,026;
2020-3-12;15:4:55;56,08;8,72;72,0;37,0;3,755;3,713;0,042;0,026;
2020-3-12;15:4:55;56,08;8,72;72,0;37,0;3,755;3,716;0,039;0,023;
2020-3-12;15:4:56;56,06;8,66;72,0;37,0;3,754;3,716;0,039;0,022;
2020-3-12;15:4:56;56,06;8,72;72,0;37,0;3,754;3,712;0,042;0,026;
2020-3-12;15:4:57;56,08;8,72;72,0;37,0;3,754;3,715;0,039;0,025;
2020-3-12;15:4:57;56,08;8,72;72,0;37,0;3,756;3,713;0,043;0,026;
2020-3-12;15:4:58;56,08;8,72;72,0;37,0;3,756;3,713;0,043;0,026;
2020-3-12;15:4:58;56,06;8,72;72,0;37,0;3,757;3,711;0,046;0,027;
2020-3-12;15:4:59;56,06;8,72;72,0;37,0;3,751;3,717;0,034;0,021;
2020-3-12;15:4:59;56,07;8,72;72,0;37,0;3,751;3,717;0,034;0,021;
2020-3-12;15:5:0;56,06;8,72;72,0;37,0;3,758;3,711;0,047;0,027;
2020-3-12;15:5:0;56,09;8,72;72,0;37,0;3,757;3,715;0,042;0,024;
2020-3-12;15:5:1;56,09;8,66;72,0;37,0;3,757;3,715;0,042;0,025;
2020-3-12;15:5:1;56,08;8,72;72,0;37,0;3,754;3,712;0,042;0,028;
2020-3-12;15:5:2;56,08;8,72;72,0;37,0;3,754;3,712;0,042;0,028;
2020-3-12;15:5:2;56,06;8,72;72,0;37,0;3,753;3,712;0,040;0,026;
2020-3-12;15:5:3;56,06;8,72;72,0;37,0;3,755;3,711;0,044;0,027;
2020-3-12;15:5:3;56,06;8,72;72,0;37,0;3,755;3,711;0,044;0,027;
2020-3-12;15:5:4;56,06;8,72;72,0;37,0;3,754;3,712;0,042;0,025;
2020-3-12;15:5:4;56,03;8,72;72,0;37,0;3,754;3,709;0,045;0,026;
2020-3-12;15:5:5;56,03;8,72;72,0;37,0;3,754;3,709;0,045;0,026;
2020-3-12;15:5:5;56,05;8,66;72,0;37,0;3,755;3,709;0,047;0,029;
2020-3-12;15:5:6;56,04;8,72;72,0;37,0;3,753;3,711;0,042;0,026;
2020-3-12;15:5:6;56,04;8,72;72,0;37,0;3,753;3,711;0,042;0,026;
2020-3-12;15:5:7;56,06;8,66;72,0;37,0;3,755;3,713;0,042;0,025;
2020-3-12;15:5:8;56,06;8,72;72,0;37,0;3,755;3,709;0,046;0,029;
2020-3-12;15:5:8;56,06;8,72;72,0;37,0;3,755;3,709;0,046;0,029;
2020-3-12;15:5:8;56,04;8,72;72,0;37,0;3,753;3,713;0,039;0,023;
2020-3-12;15:5:9;56,05;8,66;72,0;37,0;3,754;3,709;0,045;0,027;
2020-3-12;15:5:9;56,05;8,72;72,0;37,0;3,754;3,709;0,045;0,027;
2020-3-12;15:5:10;56,06;8,72;72,0;37,0;3,755;3,708;0,047;0,030;
2020-3-12;15:5:10;56,05;8,72;72,0;37,0;3,752;3,712;0,040;0,025;
2020-3-12;15:5:11;56,05;8,72;72,0;37,0;3,752;3,712;0,040;0,025;
2020-3-12;15:5:11;56,06;8,72;72,0;37,0;3,754;3,713;0,041;0,025;
2020-3-12;15:5:12;56,06;8,72;72,0;37,0;3,754;3,713;0,041;0,025;
2020-3-12;15:5:12;56,05;8,72;72,0;37,0;3,754;3,710;0,044;0,027;
2020-3-12;15:5:13;56,04;8,72;72,0;37,0;3,756;3,710;0,045;0,026;
2020-3-12;15:5:13;56,04;8,72;72,0;37,0;3,756;3,710;0,045;0,026;
2020-3-12;15:5:14;56,05;8,72;72,0;37,0;3,756;3,710;0,046;0,027;
2020-3-12;15:5:14;56,03;8,72;72,0;37,0;3,753;3,711;0,042;0,025;
2020-3-12;15:5:15;56,03;8,72;72,0;37,0;3,753;3,711;0,042;0,025;
2020-3-12;15:5:15;56,06;8,72;72,0;37,0;3,755;3,710;0,045;0,028;
2020-3-12;15:5:16;56,06;8,72;72,0;37,0;3,755;3,708;0,046;0,029;
2020-3-12;15:5:16;56,06;8,72;72,0;37,0;3,755;3,708;0,046;0,029;
2020-3-12;15:5:17;56,03;8,72;72,0;37,0;3,754;3,709;0,045;0,027;
2020-3-12;15:5:18;56,03;8,72;72,0;37,0;3,755;3,708;0,047;0,027;
2020-3-12;15:5:18;56,03;8,72;72,0;37,0;3,755;3,708;0,047;0,027;
2020-3-12;15:5:18;56,03;8,72;72,0;37,0;3,752;3,709;0,043;0,027;
2020-3-12;15:5:19;56,04;8,72;72,0;37,0;3,751;3,710;0,041;0,026;
2020-3-12;15:5:19;56,04;8,72;72,0;37,0;3,751;3,710;0,041;0,026;
2020-3-12;15:5:20;56,06;8,72;72,0;37,0;3,755;3,713;0,043;0,025;
2020-3-12;15:5:20;56,05;8,72;72,0;37,0;3,753;3,709;0,044;0,027;
2020-3-12;15:5:21;56,05;8,66;71,0;37,0;3,753;3,709;0,044;0,027;
2020-3-12;15:5:21;56,04;8,72;71,0;37,0;3,753;3,712;0,041;0,024;
2020-3-12;15:5:22;56,04;8,72;71,0;37,0;3,753;3,712;0,041;0,024;
2020-3-12;15:5:22;56,03;8,66;71,0;37,0;3,751;3,711;0,040;0,025;
2020-3-12;15:5:23;56,05;8,72;71,0;37,0;3,754;3,715;0,039;0,022;
2020-3-12;15:5:23;56,05;8,72;71,0;37,0;3,754;3,715;0,039;0,022;
2020-3-12;15:5:24;56,02;8,72;71,0;37,0;3,751;3,709;0,042;0,026;
2020-3-12;15:5:24;56,01;8,72;71,0;37,0;3,750;3,708;0,042;0,027;
2020-3-12;15:5:25;56,01;8,66;71,0;37,0;3,750;3,708;0,042;0,027;
2020-3-12;15:5:25;56,02;8,72;71,0;37,0;3,749;3,711;0,038;0,025;
2020-3-12;15:5:26;56,04;8,72;71,0;37,0;3,753;3,710;0,044;0,027;
2020-3-12;15:5:26;56,04;8,72;71,0;37,0;3,753;3,710;0,044;0,027;
2020-3-12;15:5:27;56,01;8,72;71,0;37,0;3,751;3,708;0,043;0,026;
2020-3-12;15:5:27;56,01;8,66;71,0;37,0;3,753;3,710;0,043;0,027;
2020-3-12;15:5:28;56,05;8,72;71,0;37,0;3,753;3,710;0,043;0,027;
2020-3-12;15:5:28;56,03;8,72;71,0;37,0;3,752;3,710;0,042;0,026;
2020-3-12;15:5:29;56,03;8,72;71,0;37,0;3,751;3,708;0,043;0,026;
2020-3-12;15:5:29;56,00;8,72;71,0;37,0;3,751;3,708;0,043;0,026;
2020-3-12;15:5:30;56,02;8,72;71,0;37,0;3,752;3,707;0,045;0,028;
2020-3-12;15:5:30;56,00;8,72;71,0;37,0;3,751;3,709;0,043;0,025;
2020-3-12;15:5:31;56,00;8,72;71,0;37,0;3,751;3,709;0,043;0,025;
2020-3-12;15:5:31;56,02;8,72;71,0;37,0;3,752;3,709;0,043;0,026;
2020-3-12;15:5:32;56,02;8,72;71,0;37,0;3,752;3,709;0,043;0,026;
2020-3-12;15:5:32;56,02;8,72;71,0;37,0;3,751;3,709;0,042;0,026;
2020-3-12;15:5:33;56,01;8,66;71,0;37,0;3,749;3,711;0,038;0,024;
2020-3-12;15:5:33;56,01;8,72;71,0;37,0;3,749;3,711;0,038;0,024;
2020-3-12;15:5:34;56,03;8,72;71,0;37,0;3,754;3,709;0,045;0,026;
2020-3-12;15:5:34;56,01;8,72;71,0;37,0;3,749;3,708;0,041;0,026;
2020-3-12;15:5:35;56,01;8,72;71,0;37,0;3,749;3,708;0,041;0,026;
2020-3-12;15:5:35;56,01;8,72;71,0;37,0;3,747;3,707;0,040;0,027;
2020-3-12;15:5:36;56,03;8,66;71,0;37,0;3,754;3,710;0,044;0,025;
2020-3-12;15:5:36;56,03;8,72;71,0;37,0;3,754;3,710;0,044;0,025;
2020-3-12;15:5:37;56,01;8,72;71,0;37,0;3,748;3,710;0,039;0,025;
2020-3-12;15:5:37;56,01;8,72;71,0;37,0;3,754;3,707;0,047;0,028;
2020-3-12;15:5:38;56,01;8,66;71,0;37,0;3,754;3,707;0,047;0,028;
2020-3-12;15:5:38;56,03;8,72;71,0;37,0;3,753;3,705;0,049;0,031;
2020-3-12;15:5:39;56,00;8,72;71,0;37,0;3,747;3,707;0,040;0,027;
2020-3-12;15:5:39;56,00;8,72;71,0;37,0;3,747;3,707;0,040;0,027;
2020-3-12;15:5:40;56,02;8,72;71,0;37,0;3,752;3,707;0,044;0,028;
2020-3-12;15:5:40;55,99;8,72;71,0;37,0;3,749;3,707;0,042;0,026;
2020-3-12;15:5:41;55,99;8,66;71,0;37,0;3,749;3,707;0,042;0,026;
2020-3-12;15:5:41;56,01;8,72;71,0;37,0;3,752;3,708;0,044;0,026;
2020-3-12;15:5:42;56,01;8,72;71,0;37,0;3,752;3,708;0,044;0,026;
2020-3-12;15:5:42;55,99;8,66;71,0;37,0;3,752;3,704;0,048;0,029;
2020-3-12;15:5:43;55,99;8,72;71,0;37,0;3,753;3,704;0,048;0,029;
2020-3-12;15:5:43;55,99;8,72;71,0;37,0;3,753;3,704;0,048;0,029;
2020-3-12;15:5:44;55,99;8,72;71,0;37,0;3,749;3,708;0,041;0,025;
2020-3-12;15:5:44;55,97;8,72;71,0;37,0;3,748;3,704;0,043;0,028;
2020-3-12;15:5:45;55,97;8,72;71,0;37,0;3,748;3,704;0,043;0,028;
2020-3-12;15:5:45;55,99;8,72;71,0;37,0;3,750;3,707;0,043;0,026;
2020-3-12;15:5:46;55,99;8,72;71,0;37,0;3,746;3,706;0,040;0,027;
2020-3-12;15:5:46;55,99;8,72;71,0;37,0;3,746;3,706;0,040;0,027;
2020-3-12;15:5:47;55,99;8,72;71,0;37,0;3,747;3,708;0,039;0,025;
2020-3-12;15:5:48;56,01;8,72;71,0;37,0;3,752;3,708;0,044;0,026;
2020-3-12;15:5:48;56,01;8,66;71,0;37,0;3,752;3,708;0,044;0,026;
2020-3-12;15:5:48;55,98;8,72;71,0;37,0;3,750;3,703;0,047;0,029;
2020-3-12;15:5:49;55,98;8,72;71,0;37,0;3,748;3,706;0,043;0,027;
2020-3-12;15:5:49;55,98;8,66;71,0;37,0;3,748;3,706;0,043;0,027;
2020-3-12;15:5:50;56,01;8,72;71,0;37,0;3,752;3,704;0,048;0,030;
2020-3-12;15:5:51;55,99;8,72;71,0;37,0;3,751;3,707;0,044;0,026;
2020-3-12;15:5:51;55,99;8,72;71,0;37,0;3,751;3,707;0,044;0,026;
2020-3-12;15:5:51;55,98;8,72;71,0;37,0;3,749;3,706;0,043;0,026;
2020-3-12;15:5:52;55,98;8,72;71,0;37,0;3,749;3,706;0,043;0,026;
2020-3-12;15:5:52;55,96;8,72;71,0;37,0;3,748;3,706;0,042;0,025;
2020-3-12;15:5:53;55,98;8,72;71,0;37,0;3,750;3,708;0,042;0,025;
2020-3-12;15:5:53;55,98;8,66;71,0;37,0;3,750;3,708;0,042;0,025;
2020-3-12;15:5:54;55,96;8,66;71,0;37,0;3,747;3,704;0,042;0,027;
2020-3-12;15:5:54;55,97;8,72;71,0;37,0;3,747;3,705;0,043;0,027;
2020-3-12;15:5:55;55,97;8,66;71,0;37,0;3,747;3,705;0,043;0,027;
2020-3-12;15:5:55;55,97;8,72;71,0;37,0;3,746;3,704;0,042;0,027;
2020-3-12;15:5:56;55,97;8,72;71,0;37,0;3,749;3,708;0,041;0,024;
2020-3-12;15:5:56;55,98;8,72;71,0;37,0;3,749;3,708;0,041;0,024;
2020-3-12;15:5:57;55,96;8,72;71,0;37,0;3,749;3,705;0,044;0,026;
2020-3-12;15:5:57;55,96;8,66;71,0;37,0;3,747;3,701;0,046;0,030;
2020-3-12;15:5:58;55,96;8,66;71,0;37,0;3,747;3,701;0,046;0,030;
2020-3-12;15:5:58;55,98;8,72;71,0;37,0;3,749;3,704;0,045;0,028;
2020-3-12;15:5:59;55,96;8,72;71,0;37,0;3,749;3,704;0,045;0,028;
2020-3-12;15:5:59;55,96;8,72;71,0;37,0;3,749;3,707;0,042;0,024;
2020-3-12;15:6:0;55,97;8,72;71,0;37,0;3,750;3,704;0,046;0,027;
2020-3-12;15:6:0;55,97;8,72;71,0;37,0;3,750;3,704;0,046;0,027;
2020-3-12;15:6:1;55,97;8,72;71,0;37,0;3,751;3,706;0,044;0,025;
2020-3-12;15:6:1;55,97;8,66;71,0;37,0;3,749;3,709;0,040;0,023;
2020-3-12;15:6:2;55,97;8,66;71,0;37,0;3,749;3,709;0,040;0,023;
2020-3-12;15:6:2;55,98;8,72;71,0;37,0;3,749;3,706;0,043;0,027;
2020-3-12;15:6:3;55,98;8,66;71,0;37,0;3,747;3,704;0,043;0,027;
2020-3-12;15:6:3;55,96;8,66;71,0;37,0;3,747;3,704;0,043;0,027;
2020-3-12;15:6:4;55,97;8,72;71,0;37,0;3,749;3,703;0,046;0,029;
2020-3-12;15:6:4;55,97;8,72;71,0;37,0;3,747;3,707;0,040;0,025;
2020-3-12;15:6:5;55,98;8,66;71,0;37,0;3,747;3,707;0,040;0,025;
2020-3-12;15:6:5;55,96;8,72;71,0;37,0;3,749;3,705;0,045;0,027;
2020-3-12;15:6:6;55,96;8,72;71,0;37,0;3,747;3,705;0,043;0,026;
2020-3-12;15:6:6;55,96;8,66;71,0;37,0;3,747;3,704;0,043;0,027;
2020-3-12;15:6:7;55,97;8,72;71,0;37,0;3,749;3,705;0,045;0,027;
2020-3-12;15:6:7;55,97;8,72;71,0;37,0;3,749;3,705;0,045;0,027;
2020-3-12;15:6:8;55,97;8,72;71,0;37,0;3,748;3,702;0,046;0,030;
2020-3-12;15:6:8;55,97;8,72;71,0;37,0;3,750;3,707;0,043;0,025;
2020-3-12;15:6:9;55,96;8,72;71,0;37,0;3,750;3,707;0,043;0,025;
2020-3-12;15:6:9;55,96;8,72;71,0;37,0;3,747;3,703;0,044;0,028;
2020-3-12;15:6:10;55,96;8,72;71,0;37,0;3,749;3,705;0,044;0,026;
2020-3-12;15:6:10;55,95;8,66;71,0;37,0;3,749;3,705;0,044;0,026;
2020-3-12;15:6:11;55,95;8,72;71,0;37,0;3,747;3,700;0,047;0,030;
2020-3-12;15:6:11;55,94;8,66;71,0;37,0;3,750;3,705;0,045;0,025;
2020-3-12;15:6:12;55,94;8,66;71,0;37,0;3,750;3,705;0,045;0,025;
2020-3-12;15:6:12;55,96;8,66;71,0;37,0;3,750;3,701;0,048;0,030;
2020-3-12;15:6:13;55,94;8,72;71,0;37,0;3,747;3,701;0,046;0,029;
2020-3-12;15:6:13;55,94;8,72;71,0;37,0;3,747;3,701;0,046;0,029;
2020-3-12;15:6:14;55,92;8,72;71,0;37,0;3,745;3,699;0,046;0,029;
2020-3-12;15:6:14;55,94;8,72;71,0;37,0;3,747;3,700;0,046;0,029;
2020-3-12;15:6:15;55,94;8,72;71,0;37,0;3,747;3,700;0,046;0,029;
2020-3-12;15:6:15;55,95;8,66;71,0;37,0;3,746;3,703;0,043;0,028;
2020-3-12;15:6:16;55,95;8,72;71,0;37,0;3,745;3,702;0,043;0,029;
2020-3-12;15:6:16;55,95;8,72;71,0;37,0;3,745;3,702;0,043;0,028;
2020-3-12;15:6:17;55,95;8,72;71,0;37,0;3,746;3,703;0,043;0,028;
2020-3-12;15:6:17;55,95;8,72;71,0;37,0;3,746;3,703;0,043;0,027;
2020-3-12;15:6:18;55,93;8,72;71,0;37,0;3,744;3,703;0,041;0,026;
2020-3-12;15:6:18;55,93;8,72;71,0;37,0;3,750;3,701;0,049;0,028;
2020-3-12;15:6:19;55,93;8,72;71,0;37,0;3,750;3,701;0,049;0,028;
2020-3-12;15:6:19;55,94;8,72;71,0;37,0;3,747;3,706;0,041;0,023;
2020-3-12;15:6:20;55,93;8,72;71,0;37,0;3,747;3,701;0,046;0,028;
2020-3-12;15:6:20;55,93;8,72;71,0;37,0;3,747;3,701;0,046;0,028;
2020-3-12;15:6:21;55,95;8,66;71,0;37,0;3,749;3,703;0,046;0,028;
2020-3-12;15:6:21;55,93;8,72;71,0;37,0;3,749;3,702;0,047;0,028;
